## 1.1.1
## assembly	: /home/users/sc1830/testing/contigs.fasta
## coverage	 bam0 - /home/users/sc1830/testing/sorted_mapped.bam
## taxonomy	 tax0 - /home/users/sc1830/testing/contigs.fasta.vs.nt.cul5.1e5.megablast.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6%s	superkingdom.s.7%s	superkingdom.c.8	phylum.t.9%s	phylum.s.10%s	phylum.c.11	order.t.12%s	order.s.13%s	order.c.14	family.t.15%s	family.s.16%s	family.c.17	genus.t.18%s	genus.s.19%s	genus.c.20	species.t.21%s	species.s.22%s	species.c.23
NODE_1327_length_390_cov_1.406844	390	0.4513	0	6.0522	undef	2830.0	0	Pseudomonadota	2830.0	0	Enterobacterales	2830.0	0	Enterobacteriaceae	2830.0	0	Escherichia	2830.0	0	Escherichia coli	2830.0	0
NODE_1328_length_390_cov_1.384030	390	0.7103	0	3.0261	undef	3105.0	0	Pseudomonadota	3105.0	0	Pseudomonadales	3105.0	0	Pseudomonadaceae	3105.0	0	Pseudomonas	3105.0	0	Pseudomonas aeruginosa	3105.0	0
NODE_1329_length_390_cov_0.942966	390	0.5282	0	1.2104	undef	3215.0	0	Pseudomonadota	3215.0	0	Enterobacterales	3215.0	0	Enterobacteriaceae	3215.0	0	Escherichia	3215.0	0	Escherichia coli	3215.0	0
NODE_1330_length_390_cov_0.942966	390	0.6051	0	1.2104	undef	3605.0	0	undef	3605.0	0	undef	3605.0	0	undef	3605.0	0	undef	3605.0	0	unresolved	721.0	4
NODE_1331_length_390_cov_0.942966	390	0.6692	0	1.2104	undef	3605.0	0	Pseudomonadota	3605.0	0	Pseudomonadales	3605.0	0	Pseudomonadaceae	3605.0	0	Pseudomonas	3605.0	0	Pseudomonas aeruginosa	3605.0	0
NODE_1332_length_390_cov_0.942966	390	0.6538	0	1.2104	undef	3605.0	0	Pseudomonadota	3605.0	0	Pseudomonadales	3605.0	0	Pseudomonadaceae	3605.0	0	Pseudomonas	3605.0	0	Pseudomonas aeruginosa	3605.0	0
NODE_1333_length_390_cov_0.942966	390	0.6487	0	1.2104	undef	3575.0	0	Pseudomonadota	3575.0	0	Pseudomonadales	3575.0	0	Pseudomonadaceae	3575.0	0	Pseudomonas	3575.0	0	Pseudomonas aeruginosa	3575.0	0
NODE_1334_length_390_cov_0.931559	390	0.541	0	0.6052	undef	3380.0	0	Pseudomonadota	3380.0	0	Enterobacterales	3380.0	0	Enterobacteriaceae	3380.0	0	Escherichia	3380.0	0	Escherichia coli	3380.0	0
NODE_1335_length_390_cov_0.809886	390	0.0564	0	696.6129	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
NODE_1336_length_390_cov_0.673004	390	0.6846	0	1.2104	undef	3550.0	0	Pseudomonadota	3550.0	0	Burkholderiales	3550.0	0	Alcaligenaceae	3550.0	0	Bordetella	3550.0	0	Bordetella pertussis	2840.0	1
NODE_1337_length_390_cov_0.600760	390	0.6769	0	1.2104	undef	3820.0	0	Pseudomonadota	3820.0	0	Burkholderiales	2330.0	1	Alcaligenaceae	2330.0	1	Bordetella	2330.0	1	Bordetella bronchiseptica	1864.0	2
NODE_1338_length_389_cov_1.232824	389	0.3393	0	3.6407	undef	3015.0	0	Pseudomonadota	3015.0	0	Enterobacterales	3015.0	0	Enterobacteriaceae	3015.0	0	Escherichia	3015.0	0	Escherichia coli	3015.0	0
NODE_1339_length_389_cov_1.179389	389	0.6838	0	2.4271	undef	3565.0	0	Pseudomonadota	3565.0	0	Pseudomonadales	3565.0	0	Pseudomonadaceae	3565.0	0	Pseudomonas	3565.0	0	Pseudomonas aeruginosa	3565.0	0
NODE_1340_length_389_cov_1.041985	389	0.563	0	1.8203	undef	3270.0	0	Pseudomonadota	3270.0	0	Enterobacterales	3270.0	0	Enterobacteriaceae	3270.0	0	Escherichia	3270.0	0	Escherichia coli	3270.0	0
NODE_1341_length_389_cov_0.946565	389	0.7044	0	1.2136	undef	3595.0	0	Pseudomonadota	3595.0	0	Pseudomonadales	3595.0	0	Pseudomonadaceae	3595.0	0	Pseudomonas	3595.0	0	Pseudomonas aeruginosa	3595.0	0
NODE_1342_length_389_cov_0.946565	389	0.6452	0	1.2136	undef	3595.0	0	Pseudomonadota	3595.0	0	Burkholderiales	3595.0	0	Alcaligenaceae	3595.0	0	Bordetella	3595.0	0	Bordetella pertussis	2157.0	2
NODE_1343_length_389_cov_0.946565	389	0.6838	0	1.2136	undef	3595.0	0	Pseudomonadota	3595.0	0	Burkholderiales	3595.0	0	Alcaligenaceae	3595.0	0	Bordetella	3595.0	0	Bordetella pertussis	2157.0	2
NODE_1344_length_389_cov_0.946565	389	0.3805	0	1.2136	undef	3595.0	0	Pseudomonadota	3595.0	0	Enterobacterales	3595.0	0	Enterobacteriaceae	3595.0	0	Escherichia	3595.0	0	Escherichia coli	3595.0	0
NODE_1345_length_389_cov_0.946565	389	0.6915	0	1.2136	undef	3595.0	0	Pseudomonadota	3595.0	0	Pseudomonadales	3595.0	0	Pseudomonadaceae	3595.0	0	Pseudomonas	3595.0	0	Pseudomonas aeruginosa	3595.0	0
NODE_1346_length_389_cov_0.946565	389	0.671	0	1.2136	undef	3565.0	0	Pseudomonadota	3565.0	0	Pseudomonadales	3565.0	0	Pseudomonadaceae	3565.0	0	Pseudomonas	3565.0	0	Pseudomonas aeruginosa	2852.0	1
NODE_1347_length_389_cov_0.946565	389	0.6452	0	1.2136	undef	3595.0	0	Pseudomonadota	3595.0	0	Pseudomonadales	3595.0	0	Pseudomonadaceae	3595.0	0	Pseudomonas	3595.0	0	Pseudomonas aeruginosa	3595.0	0
NODE_1348_length_389_cov_0.946565	389	0.6735	0	1.2136	undef	3595.0	0	Pseudomonadota	3595.0	0	Burkholderiales	3595.0	0	Alcaligenaceae	3595.0	0	Bordetella	3595.0	0	Bordetella parapertussis	2157.0	1
NODE_1349_length_389_cov_0.946565	389	0.3856	0	1.2136	undef	254.5	0	Streptophyta	254.5	0	Malvales	168.4	1	Malvaceae	168.4	1	Gossypium	168.4	1	Gossypium herbaceum	168.4	1
NODE_1350_length_389_cov_0.946565	389	0.6401	0	1.2136	undef	3595.0	0	Pseudomonadota	3595.0	0	Pseudomonadales	3595.0	0	Pseudomonadaceae	3595.0	0	Pseudomonas	3595.0	0	Pseudomonas aeruginosa	3595.0	0
NODE_1351_length_389_cov_0.946565	389	0.3805	0	1.2136	undef	3595.0	0	Chordata	3595.0	0	Primates	3595.0	0	Hominidae	3595.0	0	Homo	3595.0	0	Homo sapiens	3595.0	0
NODE_1352_length_389_cov_0.935115	389	0.5141	0	1.2136	undef	2810.0	0	Pseudomonadota	2810.0	0	Enterobacterales	2810.0	0	Enterobacteriaceae	2810.0	0	Escherichia	2810.0	0	Escherichia coli	2810.0	0
NODE_1353_length_389_cov_0.931298	389	0.4884	0	1.8203	undef	3516.0	0	Pseudomonadota	3516.0	0	Enterobacterales	3516.0	0	Enterobacteriaceae	3516.0	0	Escherichia	3516.0	0	Escherichia coli	3516.0	0
NODE_1354_length_389_cov_0.916031	389	0.5141	0	0.6068	undef	3130.0	0	Pseudomonadota	3130.0	0	Enterobacterales	3130.0	0	Enterobacteriaceae	3130.0	0	Escherichia	3130.0	0	Escherichia coli	3130.0	0
NODE_1355_length_389_cov_0.900763	389	0.4576	0	1.2136	undef	3565.0	0	Pseudomonadota	3565.0	0	Enterobacterales	3565.0	0	Enterobacteriaceae	3565.0	0	Escherichia	3565.0	0	Escherichia coli	3565.0	0
NODE_1356_length_389_cov_0.839695	389	0.3985	0	1.2136	undef	3095.0	0	Pseudomonadota	3095.0	0	Enterobacterales	3095.0	0	Enterobacteriaceae	3095.0	0	Escherichia	3095.0	0	Escherichia coli	3095.0	0
NODE_1357_length_389_cov_0.812977	389	0.5064	0	1.2136	undef	3543.0	0	Pseudomonadota	3543.0	0	Enterobacterales	3543.0	0	Enterobacteriaceae	3543.0	0	Escherichia	3543.0	0	Escherichia coli	3543.0	0
NODE_1358_length_389_cov_0.809160	389	0.6607	0	1.8203	undef	3755.0	0	Pseudomonadota	3755.0	0	Pseudomonadales	3755.0	0	Pseudomonadaceae	3755.0	0	Pseudomonas	3755.0	0	Pseudomonas aeruginosa	3755.0	0
NODE_1359_length_389_cov_0.770992	389	0.6787	0	1.2136	undef	3595.0	0	Pseudomonadota	3595.0	0	Pseudomonadales	3595.0	0	Pseudomonadaceae	3595.0	0	Pseudomonas	3595.0	0	Pseudomonas aeruginosa	3595.0	0
NODE_1360_length_389_cov_0.755725	389	0.3188	0	1.2136	undef	3530.0	0	Chordata	3530.0	0	Primates	3530.0	0	Hominidae	3530.0	0	Homo	3530.0	0	Homo sapiens	3530.0	0
NODE_1361_length_389_cov_0.732824	389	0.4473	0	1.2136	undef	2265.0	0	Pseudomonadota	2265.0	0	Enterobacterales	2265.0	0	Enterobacteriaceae	2265.0	0	Escherichia	2265.0	0	Escherichia coli	2265.0	0
NODE_1362_length_388_cov_195.597701	388	0.5387	0	305.3886	undef	3585.0	0	Pseudomonadota	3585.0	0	Enterobacterales	3585.0	0	Enterobacteriaceae	3585.0	0	Escherichia	2151.0	1	Escherichia coli	2151.0	1
NODE_1363_length_388_cov_2.850575	388	0.6985	0	5.4751	undef	3560.0	0	Pseudomonadota	3560.0	0	Pseudomonadales	3560.0	0	Pseudomonadaceae	3560.0	0	Pseudomonas	3560.0	0	Pseudomonas aeruginosa	3560.0	0
NODE_1364_length_388_cov_1.900383	388	0.6727	0	3.6501	undef	3585.0	0	Pseudomonadota	3585.0	0	Burkholderiales	3585.0	0	Alcaligenaceae	3585.0	0	Bordetella	3585.0	0	Bordetella parapertussis	2868.0	1
NODE_1365_length_388_cov_1.865900	388	0.7835	0	2.4334	undef	3645.0	0	Pseudomonadota	3645.0	0	Burkholderiales	3645.0	0	Alcaligenaceae	3645.0	0	Bordetella	3645.0	0	Bordetella bronchiseptica	2538.0	1
NODE_1366_length_388_cov_1.773946	388	0.5515	0	2.4334	undef	3585.0	0	Pseudomonadota	3585.0	0	Burkholderiales	3585.0	0	Alcaligenaceae	3585.0	0	Bordetella	3585.0	0	Bordetella bronchiseptica	3585.0	0
NODE_1367_length_388_cov_1.455939	388	0.5722	0	1.2167	undef	3515.0	0	Pseudomonadota	3515.0	0	Enterobacterales	3515.0	0	Enterobacteriaceae	3515.0	0	Escherichia	3515.0	0	Escherichia coli	3515.0	0
NODE_1368_length_388_cov_1.145594	388	0.683	0	2.4334	undef	3585.0	0	Pseudomonadota	3585.0	0	Pseudomonadales	3585.0	0	Pseudomonadaceae	3585.0	0	Pseudomonas	3585.0	0	Pseudomonas aeruginosa	3585.0	0
NODE_1369_length_388_cov_0.950192	388	0.6237	0	1.2167	undef	3560.0	0	Pseudomonadota	3560.0	0	Pseudomonadales	3560.0	0	Pseudomonadaceae	3560.0	0	Pseudomonas	3560.0	0	Pseudomonas aeruginosa	3560.0	0
NODE_1370_length_388_cov_0.950192	388	0.7371	0	1.2167	undef	225.0	0	Pseudomonadota	225.0	0	Burkholderiales	225.0	0	Sphaerotilaceae	225.0	0	Roseateles	225.0	0	Kinneretia aquatilis	121.0	1
NODE_1371_length_388_cov_0.950192	388	0.5	0	0.0	undef	3445.0	0	Pseudomonadota	3445.0	0	Enterobacterales	3445.0	0	Enterobacteriaceae	3445.0	0	Escherichia	3445.0	0	Escherichia coli	3445.0	0
NODE_1372_length_388_cov_0.950192	388	0.6933	0	1.2167	undef	3585.0	0	Pseudomonadota	3585.0	0	Pseudomonadales	3585.0	0	Pseudomonadaceae	3585.0	0	Pseudomonas	3585.0	0	Pseudomonas aeruginosa	3585.0	0
NODE_1373_length_388_cov_0.950192	388	0.6211	0	1.2167	undef	3560.0	0	Pseudomonadota	3560.0	0	Pseudomonadales	3560.0	0	Pseudomonadaceae	3560.0	0	Pseudomonas	3560.0	0	Pseudomonas aeruginosa	3560.0	0
NODE_1374_length_388_cov_0.950192	388	0.5515	0	1.2167	undef	3585.0	0	Pseudomonadota	3585.0	0	Pseudomonadales	3585.0	0	Pseudomonadaceae	3585.0	0	Pseudomonas	3585.0	0	Pseudomonas aeruginosa	3585.0	0
NODE_1375_length_388_cov_0.950192	388	0.5567	0	1.2167	undef	3585.0	0	Pseudomonadota	3585.0	0	Pseudomonadales	3585.0	0	Pseudomonadaceae	3585.0	0	Pseudomonas	3585.0	0	Pseudomonas aeruginosa	3585.0	0
NODE_1376_length_388_cov_0.950192	388	0.5567	0	0.6083	undef	3365.0	0	Pseudomonadota	3365.0	0	Enterobacterales	3365.0	0	Enterobacteriaceae	3365.0	0	Escherichia	3365.0	0	Escherichia coli	3365.0	0
NODE_1377_length_388_cov_0.950192	388	0.5155	0	1.2167	undef	3315.0	0	Pseudomonadota	3315.0	0	Enterobacterales	3315.0	0	Enterobacteriaceae	3315.0	0	Escherichia	3315.0	0	Escherichia coli	3315.0	0
NODE_1378_length_388_cov_0.950192	388	0.6778	0	1.2167	undef	3585.0	0	Pseudomonadota	3585.0	0	Pseudomonadales	3585.0	0	Pseudomonadaceae	3585.0	0	Pseudomonas	3585.0	0	Pseudomonas aeruginosa	3585.0	0
NODE_1379_length_388_cov_0.854406	388	0.518	0	1.825	undef	3520.0	0	Pseudomonadota	3520.0	0	Enterobacterales	3520.0	0	Enterobacteriaceae	3520.0	0	Escherichia	3520.0	0	Escherichia coli	3520.0	0
NODE_1380_length_388_cov_0.835249	388	0.6675	0	1.2167	undef	3585.0	0	Pseudomonadota	3585.0	0	Pseudomonadales	3585.0	0	Pseudomonadaceae	3585.0	0	Pseudomonas	3585.0	0	Pseudomonas aeruginosa	3585.0	0
NODE_1381_length_388_cov_0.823755	388	0.5026	0	1.2167	undef	2450.0	0	Pseudomonadota	2450.0	0	Enterobacterales	2450.0	0	Enterobacteriaceae	2450.0	0	Escherichia	2450.0	0	Escherichia coli	2450.0	0
NODE_1382_length_388_cov_0.819923	388	0.4794	0	0.6083	undef	3225.0	0	Pseudomonadota	3225.0	0	Enterobacterales	3225.0	0	Enterobacteriaceae	3225.0	0	Escherichia	3225.0	0	Escherichia coli	3225.0	0
NODE_1383_length_388_cov_0.816092	388	0.5361	0	1.2167	undef	3585.0	0	Pseudomonadota	3585.0	0	Pseudomonadales	3585.0	0	Pseudomonadaceae	3585.0	0	Pseudomonas	3585.0	0	Pseudomonas aeruginosa	3585.0	0
NODE_1384_length_388_cov_0.804598	388	0.6289	0	1.2167	undef	3530.0	0	Pseudomonadota	3530.0	0	Burkholderiales	3530.0	0	Alcaligenaceae	3530.0	0	Bordetella	3530.0	0	Bordetella parapertussis	2824.0	1
NODE_1385_length_388_cov_0.804598	388	0.6186	0	1.825	undef	3555.0	0	Pseudomonadota	3555.0	0	Burkholderiales	2655.0	1	Alcaligenaceae	2655.0	1	Bordetella	2655.0	2	Bordetella pertussis	1593.0	4
NODE_1386_length_388_cov_0.796935	388	0.6649	0	1.2167	undef	3542.0	0	Pseudomonadota	3542.0	0	Burkholderiales	3542.0	0	Alcaligenaceae	3542.0	0	Bordetella	3542.0	0	Bordetella bronchiseptica	2130.0	1
NODE_1387_length_388_cov_0.754789	388	0.7062	0	1.2167	undef	3585.0	0	Pseudomonadota	3585.0	0	Pseudomonadales	3585.0	0	Pseudomonadaceae	3585.0	0	Pseudomonas	3585.0	0	Pseudomonas aeruginosa	3585.0	0
NODE_1388_length_388_cov_0.724138	388	0.6572	0	1.2167	undef	3505.0	0	Pseudomonadota	3505.0	0	Burkholderiales	3505.0	0	Alcaligenaceae	3505.0	0	Bordetella	3505.0	0	Bordetella pertussis	2103.0	2
NODE_1389_length_388_cov_0.639847	388	0.6572	0	1.2167	undef	3467.0	0	Pseudomonadota	3467.0	0	Burkholderiales	3467.0	0	Alcaligenaceae	3467.0	0	Bordetella	3467.0	0	Bordetella bronchiseptica	3467.0	0
NODE_1390_length_387_cov_1.907692	387	0.677	0	2.4397	undef	3575.0	0	Pseudomonadota	3575.0	0	Burkholderiales	3575.0	0	Alcaligenaceae	3575.0	0	Bordetella	3575.0	0	Bordetella bronchiseptica	3575.0	0
NODE_1391_length_387_cov_1.907692	387	0.6486	0	2.4397	undef	3550.0	0	Pseudomonadota	3550.0	0	Pseudomonadales	3550.0	0	Pseudomonadaceae	3550.0	0	Pseudomonas	3550.0	0	Pseudomonas aeruginosa	3550.0	0
NODE_1392_length_387_cov_1.700000	387	0.6176	0	2.4397	undef	3440.0	0	Pseudomonadota	3440.0	0	Pseudomonadales	3440.0	0	Pseudomonadaceae	3440.0	0	Pseudomonas	3440.0	0	Pseudomonas aeruginosa	3440.0	0
NODE_1393_length_387_cov_0.953846	387	0.6537	0	1.2198	undef	3575.0	0	Pseudomonadota	3575.0	0	Pseudomonadales	3575.0	0	Pseudomonadaceae	3575.0	0	Pseudomonas	3575.0	0	Pseudomonas aeruginosa	3575.0	0
NODE_1394_length_387_cov_0.953846	387	0.6563	0	1.2198	undef	3575.0	0	Pseudomonadota	3575.0	0	Pseudomonadales	3575.0	0	Pseudomonadaceae	3575.0	0	Pseudomonas	3575.0	0	Pseudomonas aeruginosa	3575.0	0
NODE_1395_length_387_cov_0.953846	387	0.6796	0	1.2198	undef	3575.0	0	Pseudomonadota	3575.0	0	Pseudomonadales	3575.0	0	Pseudomonadaceae	3575.0	0	Pseudomonas	3575.0	0	Pseudomonas aeruginosa	3575.0	0
NODE_1396_length_387_cov_0.953846	387	0.5814	0	1.2198	undef	3575.0	0	Pseudomonadota	3575.0	0	Pseudomonadales	3575.0	0	Pseudomonadaceae	3575.0	0	Pseudomonas	3575.0	0	Pseudomonas aeruginosa	3575.0	0
NODE_1397_length_387_cov_0.953846	387	0.6589	0	1.2198	undef	3575.0	0	Pseudomonadota	3575.0	0	Pseudomonadales	3575.0	0	Pseudomonadaceae	3575.0	0	Pseudomonas	3575.0	0	Pseudomonas aeruginosa	3575.0	0
NODE_1398_length_387_cov_0.953846	387	0.6227	0	2.4397	undef	3575.0	0	Pseudomonadota	3575.0	0	Pseudomonadales	3575.0	0	Pseudomonadaceae	3575.0	0	Pseudomonas	3575.0	0	Pseudomonas aeruginosa	3575.0	0
NODE_1399_length_387_cov_0.953846	387	0.292	0	1.2198	undef	3575.0	0	Chordata	3575.0	0	Primates	3575.0	0	Hominidae	3575.0	0	Homo	3575.0	0	Homo sapiens	3575.0	0
NODE_1400_length_387_cov_0.888462	387	0.5271	0	1.2198	undef	3200.0	0	Pseudomonadota	3200.0	0	Enterobacterales	3200.0	0	Enterobacteriaceae	3200.0	0	Escherichia	3200.0	0	Escherichia coli	3200.0	0
NODE_1401_length_387_cov_0.842308	387	0.4703	0	1.2198	undef	2995.0	0	Pseudomonadota	2995.0	0	Enterobacterales	2995.0	0	Enterobacteriaceae	2995.0	0	Escherichia	2995.0	0	Escherichia coli	2995.0	0
NODE_1402_length_387_cov_0.838462	387	0.1059	0	470.855	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
NODE_1403_length_387_cov_0.819231	387	0.5297	0	1.2198	undef	3200.0	0	Pseudomonadota	3200.0	0	Enterobacterales	3200.0	0	Enterobacteriaceae	3200.0	0	Escherichia	3200.0	0	Escherichia coli	3200.0	0
NODE_1404_length_387_cov_0.784615	387	0.7209	0	1.2198	undef	3520.0	0	Pseudomonadota	3520.0	0	Burkholderiales	3520.0	0	Alcaligenaceae	3520.0	0	Bordetella	3520.0	0	Bordetella bronchiseptica	2112.0	1
NODE_1405_length_387_cov_0.638462	387	0.6848	0	1.2198	undef	3495.0	0	Pseudomonadota	3495.0	0	Pseudomonadales	3495.0	0	Pseudomonadaceae	3495.0	0	Pseudomonas	3495.0	0	Pseudomonas aeruginosa	3495.0	0
NODE_1406_length_387_cov_0.550000	387	0.7339	0	3.0496	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
NODE_1407_length_386_cov_127.679537	386	0.5389	0	94.7819	undef	3565.0	0	Pseudomonadota	3565.0	0	Enterobacterales	3565.0	0	Enterobacteriaceae	3565.0	0	Escherichia	3565.0	0	Escherichia coli	3565.0	0
NODE_1408_length_386_cov_123.768340	386	0.6166	0	180.3913	undef	3565.0	0	Pseudomonadota	3565.0	0	Enterobacterales	3565.0	0	Enterobacteriaceae	3565.0	0	Escherichia	2852.0	1	Escherichia coli	2852.0	1
NODE_1409_length_386_cov_1.915058	386	0.4585	0	2.446	undef	3565.0	0	Pseudomonadota	3565.0	0	Enterobacterales	3565.0	0	Enterobacteriaceae	3565.0	0	Escherichia	3565.0	0	Escherichia coli	3565.0	0
NODE_1410_length_386_cov_1.436293	386	0.715	0	2.446	undef	3565.0	0	Pseudomonadota	3565.0	0	Pseudomonadales	3565.0	0	Pseudomonadaceae	3565.0	0	Pseudomonas	3565.0	0	Pseudomonas aeruginosa	3565.0	0
NODE_1411_length_386_cov_1.200772	386	0.6865	0	1.8345	undef	3565.0	0	Pseudomonadota	3565.0	0	Pseudomonadales	3565.0	0	Pseudomonadaceae	3565.0	0	Pseudomonas	3565.0	0	Pseudomonas aeruginosa	3565.0	0
NODE_1412_length_386_cov_1.057915	386	0.6969	0	1.8345	undef	3540.0	0	Pseudomonadota	3540.0	0	Pseudomonadales	3540.0	0	Pseudomonadaceae	3540.0	0	Pseudomonas	3540.0	0	Pseudomonas aeruginosa	3540.0	0
NODE_1413_length_386_cov_1.034749	386	0.4922	0	0.0	undef	3485.0	0	Pseudomonadota	3485.0	0	Enterobacterales	3485.0	0	Enterobacteriaceae	3485.0	0	Escherichia	3485.0	0	Escherichia coli	3485.0	0
NODE_1414_length_386_cov_1.019305	386	0.5155	0	3.0575	undef	3320.0	0	Pseudomonadota	3320.0	0	Enterobacterales	3320.0	0	Enterobacteriaceae	3320.0	0	Escherichia	3320.0	0	Escherichia coli	3320.0	0
NODE_1415_length_386_cov_1.007722	386	0.7176	0	2.446	undef	3260.0	0	Pseudomonadota	3260.0	0	Pseudomonadales	3260.0	0	Pseudomonadaceae	3260.0	0	Pseudomonas	3260.0	0	Pseudomonas aeruginosa	3260.0	0
NODE_1416_length_386_cov_0.957529	386	0.3238	0	1.223	undef	3540.0	0	Pseudomonadota	3540.0	0	Enterobacterales	3540.0	0	Enterobacteriaceae	3540.0	0	Escherichia	3540.0	0	Escherichia coli	3540.0	0
NODE_1417_length_386_cov_0.957529	386	0.6943	0	1.223	undef	3565.0	0	Pseudomonadota	3565.0	0	Burkholderiales	3565.0	0	Alcaligenaceae	3565.0	0	Bordetella	3565.0	0	Bordetella parapertussis	2139.0	1
NODE_1418_length_386_cov_0.957529	386	0.5907	0	1.223	undef	1744.0	0	Pseudomonadota	1744.0	0	Burkholderiales	1744.0	0	Alcaligenaceae	1744.0	0	Bordetella	1744.0	0	Bordetella bronchiseptica	1426.0	1
NODE_1419_length_386_cov_0.957529	386	0.658	0	1.223	undef	3565.0	0	Pseudomonadota	3565.0	0	Burkholderiales	3565.0	0	Alcaligenaceae	3565.0	0	Bordetella	3565.0	0	Bordetella bronchiseptica	2852.0	1
NODE_1420_length_386_cov_0.957529	386	0.6295	0	1.223	undef	3540.0	0	Pseudomonadota	3540.0	0	Pseudomonadales	3540.0	0	Pseudomonadaceae	3540.0	0	Pseudomonas	3540.0	0	Pseudomonas aeruginosa	3540.0	0
NODE_1421_length_386_cov_0.957529	386	0.7098	0	1.223	undef	3565.0	0	Pseudomonadota	3565.0	0	Pseudomonadales	3565.0	0	Pseudomonadaceae	3565.0	0	Pseudomonas	3565.0	0	Pseudomonas aeruginosa	3565.0	0
NODE_1422_length_386_cov_0.938224	386	0.557	0	0.6115	undef	3320.0	0	Pseudomonadota	3320.0	0	Enterobacterales	3320.0	0	Enterobacteriaceae	3320.0	0	Escherichia	3320.0	0	Escherichia coli	3320.0	0
NODE_1423_length_386_cov_0.884170	386	0.5518	0	1.223	undef	3085.0	0	Pseudomonadota	3085.0	0	Enterobacterales	3085.0	0	Enterobacteriaceae	3085.0	0	Escherichia	3085.0	0	Escherichia coli	3085.0	0
NODE_1424_length_386_cov_0.876448	386	0.3083	0	1.8345	undef	2995.0	0	Pseudomonadota	2995.0	0	Enterobacterales	2995.0	0	Enterobacteriaceae	2995.0	0	Escherichia	2995.0	0	Escherichia coli	2995.0	0
NODE_1425_length_386_cov_0.826255	386	0.3601	0	1.223	undef	3296.0	0	Pseudomonadota	3296.0	0	Enterobacterales	3296.0	0	Enterobacteriaceae	3296.0	0	Escherichia	2638.0	1	Escherichia coli	2638.0	1
NODE_1426_length_386_cov_0.826255	386	0.5311	0	1.223	undef	2900.0	0	Pseudomonadota	2900.0	0	Enterobacterales	2900.0	0	Enterobacteriaceae	2900.0	0	Escherichia	2900.0	0	Escherichia coli	2900.0	0
NODE_1427_length_386_cov_0.806950	386	0.5337	0	1.8345	undef	3160.0	0	Pseudomonadota	3160.0	0	Enterobacterales	3160.0	0	Enterobacteriaceae	3160.0	0	Escherichia	2528.0	1	Escherichia coli	2528.0	1
NODE_1428_length_386_cov_0.787645	386	0.3782	0	1.223	undef	3540.0	0	Chordata	3540.0	0	Primates	3540.0	0	Hominidae	3540.0	0	Homo	3540.0	0	Homo sapiens	3540.0	0
NODE_1429_length_386_cov_0.779923	386	0.6244	0	1.223	undef	3522.0	0	Pseudomonadota	3522.0	0	Enterobacterales	3522.0	0	Enterobacteriaceae	3522.0	0	Escherichia	3522.0	0	Escherichia coli	3522.0	0
NODE_1430_length_386_cov_0.648649	386	0.4689	0	1.223	undef	2540.0	0	Pseudomonadota	2540.0	0	Enterobacterales	2540.0	0	Enterobacteriaceae	2540.0	0	Escherichia	2540.0	0	Escherichia coli	2540.0	0
NODE_1431_length_386_cov_0.590734	386	0.6269	0	1.223	undef	2845.0	0	Pseudomonadota	2845.0	0	Burkholderiales	2845.0	0	Alcaligenaceae	2845.0	0	Bordetella	2845.0	0	Bordetella pertussis	2276.0	1
NODE_1432_length_385_cov_1.922481	385	0.5221	0	2.4523	undef	3548.0	0	Pseudomonadota	3548.0	0	Enterobacterales	3548.0	0	Enterobacteriaceae	3548.0	0	Escherichia	3548.0	0	Escherichia coli	3548.0	0
NODE_1433_length_385_cov_1.899225	385	0.7117	0	2.4523	undef	3560.0	0	Pseudomonadota	3560.0	0	Pseudomonadales	3560.0	0	Pseudomonadaceae	3560.0	0	Pseudomonas	3560.0	0	Pseudomonas aeruginosa	3560.0	0
NODE_1434_length_385_cov_1.759690	385	0.6104	0	2.4523	undef	3530.0	0	Pseudomonadota	3530.0	0	Burkholderiales	3530.0	0	Alcaligenaceae	3530.0	0	Bordetella	3530.0	0	Bordetella pertussis	2118.0	2
NODE_1435_length_385_cov_1.391473	385	0.7195	0	2.4523	undef	3560.0	0	Pseudomonadota	3560.0	0	Pseudomonadales	3560.0	0	Pseudomonadaceae	3560.0	0	Pseudomonas	3560.0	0	Pseudomonas aeruginosa	3560.0	0
NODE_1436_length_385_cov_1.379845	385	0.6935	0	3.0654	undef	3560.0	0	Pseudomonadota	3560.0	0	Pseudomonadales	3560.0	0	Pseudomonadaceae	3560.0	0	Pseudomonas	3560.0	0	Pseudomonas aeruginosa	3560.0	0
NODE_1437_length_385_cov_1.352713	385	0.574	0	1.8393	undef	3253.0	0	Pseudomonadota	3253.0	0	Enterobacterales	3253.0	0	Enterobacteriaceae	3253.0	0	Escherichia	2405.0	1	Escherichia coli	2405.0	2
NODE_1438_length_385_cov_0.961240	385	0.5714	0	1.2262	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
